Old_stable_id New_stable_id Change
AGAP000813 AGAP000813 changed
AGAP000814 AGAP000814 changed
AGAP000815 AGAP000815 changed
AGAP000816 AGAP000816 changed
AGAP000816 AGAP000817 changed
AGAP000816 AGAP013424 unchanged
AGAP000817 AGAP000816 changed
AGAP000817 AGAP000817 changed
AGAP000817 AGAP013424 unchanged
AGAP000818 AGAP000818 changed
AGAP000819 AGAP000819 unchanged
AGAP000820 AGAP000820 changed
AGAP000821 AGAP000821 changed
AGAP000822 AGAP000822 changed
AGAP000823 AGAP000823 changed
AGAP000824 AGAP000824 changed
AGAP000825 AGAP000825 changed
AGAP000826 AGAP000826 changed
AGAP000827 NULL deleted
AGAP000828 NULL deleted
AGAP000829 AGAP000829 changed
AGAP000830 AGAP000830 changed
AGAP000831 AGAP000831 changed
AGAP000832 AGAP000832 changed
AGAP000833 AGAP000833 changed
AGAP000834 AGAP000834 changed
AGAP000835 AGAP000835 changed
AGAP000836 NULL deleted
AGAP000837 AGAP000837 changed
AGAP000838 NULL deleted
AGAP000839 AGAP000839 changed
AGAP000840 AGAP000840 changed
AGAP000841 AGAP000841 changed
AGAP000842 AGAP000842 changed
AGAP000843 AGAP000843 changed
AGAP000844 AGAP000844 changed
AGAP000845 NULL deleted
AGAP000846 NULL deleted
AGAP000847 AGAP000847 changed
AGAP000848 AGAP000848 changed
AGAP000849 AGAP000849 unchanged
AGAP000850 AGAP000850 changed
AGAP000851 AGAP000851 unchanged
AGAP000852 AGAP000852 changed
AGAP000853 AGAP000853 changed
AGAP000854 AGAP000854 changed
AGAP000855 AGAP000855 changed
AGAP000856 AGAP000856 changed
AGAP000857 AGAP000857 changed
AGAP000858 AGAP000858 changed
AGAP000859 AGAP000859 unchanged
AGAP000860 AGAP000860 changed
AGAP000861 AGAP000861 changed
AGAP000862 AGAP000862 changed
AGAP000863 AGAP000863 changed
AGAP000864 AGAP000864 changed
AGAP000865 AGAP000865 changed
AGAP000866 AGAP000866 unchanged
AGAP000867 AGAP000867 unchanged
AGAP000868 AGAP000868 changed
AGAP000869 AGAP000869 changed
AGAP000870 AGAP000870 changed
AGAP000871 AGAP000871 changed
AGAP000872 NULL deleted
AGAP000873 NULL deleted
AGAP000874 AGAP000874 changed
AGAP000875 AGAP000875 changed
AGAP000876 AGAP000876 unchanged
AGAP000877 AGAP000877 changed
AGAP000878 AGAP000878 unchanged
AGAP000879 AGAP000879 changed
AGAP000880 AGAP000880 changed
AGAP000881 AGAP000881 changed
AGAP000882 AGAP000882 changed
AGAP000883 AGAP000883 changed
AGAP000884 AGAP000884 changed
AGAP000885 AGAP000885 unchanged
AGAP000886 AGAP000886 changed
AGAP000887 AGAP000887 unchanged
AGAP000888 AGAP000888 changed
AGAP000889 AGAP000889 changed
AGAP000890 AGAP000890 changed
AGAP000891 AGAP000891 changed
AGAP000892 AGAP000892 changed
AGAP000893 AGAP000893 changed
AGAP000894 AGAP000894 changed
AGAP000895 NULL deleted
AGAP000896 AGAP000896 changed
AGAP000897 AGAP000897 changed
AGAP000898 AGAP000898 changed
AGAP000899 AGAP000899 changed
AGAP000900 AGAP000900 changed
AGAP000901 AGAP000901 changed
AGAP000902 NULL deleted
AGAP000903 AGAP000903 changed
AGAP000904 AGAP000904 changed
AGAP000905 NULL deleted
AGAP000906 AGAP000906 changed
AGAP000907 AGAP000907 changed
AGAP000908 AGAP000908 changed
AGAP000909 AGAP000909 changed
AGAP000910 NULL deleted
AGAP000911 AGAP000911 unchanged
AGAP000912 AGAP000912 changed
AGAP000913 AGAP000913 changed
AGAP000914 NULL deleted
AGAP000915 AGAP000915 changed
AGAP000916 AGAP000916 unchanged
AGAP000917 AGAP000917 unchanged
AGAP000918 AGAP000918 unchanged
AGAP000919 AGAP000919 unchanged
AGAP000920 AGAP000920 unchanged
AGAP000921 AGAP000921 unchanged
AGAP000922 AGAP000922 changed
AGAP000923 AGAP000923 changed
AGAP000924 AGAP000924 changed
AGAP000925 NULL deleted
AGAP000926 AGAP000926 changed
AGAP000927 AGAP000927 changed
AGAP000928 AGAP000928 changed
AGAP000929 AGAP000929 unchanged
AGAP000930 AGAP000930 changed
AGAP000931 AGAP000931 changed
AGAP000932 AGAP000932 changed
AGAP000933 AGAP000933 changed
AGAP000934 AGAP000934 changed
AGAP000935 AGAP000935 changed
AGAP000936 NULL deleted
AGAP000937 AGAP000937 changed
AGAP000938 AGAP000938 changed
AGAP000939 AGAP000939 changed
AGAP000940 AGAP000940 changed
AGAP000941 AGAP000941 changed
AGAP000942 AGAP000942 changed
AGAP000943 AGAP000943 changed
AGAP000944 AGAP000944 unchanged
AGAP000945 AGAP000945 changed
AGAP000946 AGAP000946 changed
AGAP000947 AGAP000947 changed
AGAP000948 AGAP000948 changed
AGAP000949 AGAP000949 changed
AGAP000950 AGAP000950 changed
AGAP000951 AGAP000951 changed
AGAP000952 AGAP000952 changed
AGAP000953 AGAP000953 changed
AGAP000954 AGAP000954 changed
AGAP000955 AGAP000955 changed
AGAP000956 NULL deleted
AGAP000957 AGAP000957 changed
AGAP000958 AGAP000958 changed
AGAP000959 NULL deleted
AGAP000960 AGAP000960 changed
AGAP000961 AGAP000961 changed
AGAP000962 AGAP000962 changed
AGAP000963 AGAP000963 unchanged
AGAP000964 AGAP000964 changed
AGAP000965 AGAP000965 changed
AGAP000966 AGAP000966 unchanged
AGAP000967 AGAP000967 changed
AGAP000968 AGAP000968 changed
AGAP000969 AGAP000969 changed
AGAP000970 AGAP000970 unchanged
AGAP000971 AGAP000971 changed
AGAP000972 NULL deleted
AGAP000973 AGAP000973 changed
AGAP000974 AGAP000974 changed
AGAP000975 AGAP000975 changed
AGAP000976 AGAP000976 unchanged
AGAP000977 AGAP000977 changed
AGAP000978 AGAP000978 changed
AGAP000979 AGAP000979 changed
AGAP000980 NULL deleted
AGAP000981 AGAP000981 changed
AGAP000982 AGAP000982 changed
AGAP000983 AGAP000983 changed
AGAP000984 AGAP000984 changed
AGAP000985 AGAP000985 changed
AGAP000986 AGAP000986 changed
AGAP000987 AGAP000987 unchanged
AGAP000988 AGAP000988 changed
AGAP000989 AGAP000989 changed
AGAP000990 AGAP000990 changed
AGAP000991 AGAP000991 changed
AGAP000992 AGAP000992 changed
AGAP000993 NULL deleted
AGAP000994 AGAP000994 changed
AGAP000995 AGAP000995 changed
AGAP000996 AGAP000996 changed
AGAP000997 AGAP000997 changed
AGAP000998 AGAP000998 changed
AGAP000999 AGAP000999 changed
AGAP001000 NULL deleted
AGAP001001 NULL deleted
AGAP001002 AGAP001002 changed
AGAP001003 NULL deleted
AGAP001004 AGAP001004 unchanged
AGAP001005 AGAP001005 changed
AGAP001006 AGAP001006 changed
AGAP001007 AGAP001007 changed
AGAP001008 AGAP001008 changed
AGAP001009 AGAP001009 changed
AGAP001010 AGAP001010 changed
AGAP001011 AGAP001011 changed
AGAP001012 AGAP001012 unchanged
AGAP001013 AGAP001013 unchanged
AGAP001014 AGAP001014 changed
AGAP001015 AGAP001015 changed
AGAP001016 NULL deleted
AGAP001017 NULL deleted
AGAP001018 AGAP001018 changed
AGAP001019 AGAP001019 changed
AGAP001020 NULL deleted
AGAP001021 AGAP001021 changed
AGAP001022 AGAP001022 changed
AGAP001023 AGAP001023 changed
AGAP001024 AGAP001024 unchanged
AGAP001025 AGAP001025 changed
AGAP001026 AGAP001026 changed
AGAP001027 AGAP001027 changed
AGAP001028 AGAP001028 changed
AGAP001029 AGAP001029 changed
AGAP001030 AGAP001030 changed
AGAP001031 AGAP001031 changed
AGAP001032 AGAP001032 changed
AGAP001033 AGAP001033 changed
AGAP001034 AGAP001034 changed
AGAP001035 AGAP001035 changed
AGAP001036 AGAP001036 changed
AGAP001037 AGAP001037 changed
AGAP001038 AGAP001038 changed
AGAP001039 AGAP001039 changed
AGAP001040 AGAP001040 changed
AGAP001041 AGAP001041 changed
AGAP001042 AGAP001042 changed
AGAP001043 AGAP001043 changed
AGAP001044 AGAP001044 unchanged
AGAP001045 AGAP001045 unchanged
AGAP001046 AGAP001046 changed
AGAP001047 AGAP001047 changed
AGAP001048 AGAP001048 changed
AGAP001049 NULL deleted
AGAP001050 AGAP001050 changed
AGAP001051 AGAP001051 changed
AGAP001052 AGAP001052 changed
AGAP001053 AGAP001053 changed
AGAP001055 NULL deleted
AGAP001056 AGAP001056 changed
AGAP001057 AGAP001057 changed
AGAP001058 AGAP001058 changed
AGAP001059 NULL deleted
AGAP001060 NULL deleted
AGAP001061 AGAP001061 changed
AGAP001062 NULL deleted
AGAP001063 NULL deleted
AGAP001064 AGAP001064 changed
AGAP001065 AGAP001065 changed
AGAP001066 NULL deleted
AGAP001067 AGAP001067 unchanged
AGAP001068 AGAP001068 changed
AGAP001069 AGAP001069 changed
AGAP001070 AGAP001070 changed
AGAP001071 NULL deleted
AGAP001072 AGAP001072 unchanged
AGAP001073 AGAP001073 changed
AGAP001074 NULL deleted
AGAP001075 NULL deleted
AGAP001076 AGAP001076 changed
AGAP001077 NULL deleted
AGAP001078 AGAP001078 unchanged
AGAP001079 AGAP001079 unchanged
AGAP001080 NULL deleted
AGAP001081 AGAP001081 changed
AGAP001082 AGAP001082 changed
AGAP001083 AGAP001083 changed
AGAP001084 AGAP001084 changed
AGAP001085 AGAP001085 unchanged
AGAP001086 NULL deleted
AGAP001087 AGAP001087 unchanged
AGAP001088 AGAP001088 unchanged
AGAP001089 AGAP001089 unchanged
AGAP001090 AGAP001090 changed
AGAP001091 AGAP001091 changed
AGAP001092 AGAP001092 changed
AGAP001093 AGAP001093 changed
AGAP001094 AGAP001094 changed
AGAP001095 NULL deleted
AGAP001096 AGAP001096 changed
AGAP001097 AGAP001097 changed
AGAP001098 AGAP001098 changed
AGAP001099 AGAP001099 changed
AGAP001100 AGAP001100 unchanged
AGAP001101 AGAP001101 unchanged
AGAP001102 AGAP001102 changed
AGAP001103 AGAP001103 changed
AGAP001104 AGAP001104 changed
AGAP001105 AGAP001105 unchanged
AGAP001106 AGAP001106 changed
AGAP001107 AGAP001107 changed
AGAP001108 AGAP001108 changed
AGAP001109 AGAP001109 changed
AGAP001110 AGAP001110 changed
AGAP001111 AGAP001111 changed
AGAP001112 AGAP001112 changed
AGAP001113 AGAP001113 changed
AGAP001114 AGAP001114 changed
AGAP001115 AGAP001115 unchanged
AGAP001116 AGAP001116 changed
AGAP001117 AGAP001117 changed
AGAP001118 AGAP001118 changed
AGAP001119 AGAP001119 unchanged
AGAP001120 AGAP001120 unchanged
AGAP001121 AGAP001121 changed
AGAP001122 AGAP001122 unchanged
AGAP001123 AGAP001123 unchanged
AGAP001124 AGAP001124 changed
AGAP001125 AGAP001125 unchanged
AGAP001126 AGAP001126 changed
AGAP001127 AGAP001127 unchanged
AGAP001128 AGAP001128 unchanged
AGAP001129 AGAP001129 unchanged
AGAP001130 AGAP001130 changed
AGAP001131 NULL deleted
AGAP001132 AGAP001132 changed
AGAP001133 AGAP001133 changed
AGAP001134 AGAP001134 changed
AGAP001135 AGAP001135 unchanged
AGAP001136 AGAP001136 changed
AGAP001137 AGAP001137 unchanged
AGAP001138 AGAP001138 changed
AGAP001139 AGAP001139 changed
AGAP001140 AGAP001140 changed
AGAP001141 AGAP001141 changed
AGAP001142 NULL deleted
AGAP001143 AGAP001143 changed
AGAP001144 AGAP001144 changed
AGAP001145 AGAP001145 changed
AGAP001146 AGAP001146 unchanged
AGAP001147 AGAP001147 changed
AGAP001148 AGAP001148 changed
AGAP001149 AGAP001149 changed
AGAP001150 AGAP001150 changed
AGAP001151 AGAP001151 changed
AGAP001152 AGAP001152 changed
AGAP001153 AGAP001153 unchanged
AGAP001154 AGAP001154 changed
AGAP001155 NULL deleted
AGAP001156 AGAP001156 changed
AGAP001157 AGAP001157 changed
AGAP001158 AGAP001158 changed
AGAP001159 AGAP001159 changed
AGAP001160 AGAP001160 changed
AGAP001161 AGAP001161 changed
AGAP001162 AGAP001162 changed
AGAP001163 AGAP012982 unchanged
AGAP001163 AGAP012985 unchanged
AGAP001163 AGAP013149 unchanged
AGAP001163 NULL deleted
AGAP001164 AGAP012982 unchanged
AGAP001164 NULL deleted
AGAP001165 AGAP001165 changed
AGAP001166 AGAP001166 changed
AGAP001167 AGAP001167 changed
AGAP001168 AGAP001168 changed
AGAP001169 AGAP001169 changed
AGAP001170 AGAP001170 unchanged
AGAP001171 AGAP001171 unchanged
AGAP001172 AGAP001172 changed
AGAP001173 AGAP001173 unchanged
AGAP001174 AGAP001174 changed
AGAP001175 AGAP001175 unchanged
AGAP001176 AGAP001176 unchanged
AGAP001177 AGAP001177 unchanged
AGAP001178 AGAP012982 unchanged
AGAP001178 AGAP012985 unchanged
AGAP001178 AGAP013149 unchanged
AGAP001178 NULL deleted
AGAP001179 AGAP001179 changed
AGAP001180 NULL deleted
AGAP001181 AGAP001181 unchanged
AGAP001182 AGAP001182 changed
AGAP001183 AGAP001183 unchanged
AGAP001184 AGAP001184 changed
AGAP001185 AGAP001185 changed
AGAP001186 NULL deleted
AGAP001187 AGAP001187 changed
AGAP001188 NULL deleted
AGAP001189 AGAP001189 changed
AGAP001190 AGAP001190 changed
AGAP001191 AGAP001191 unchanged
AGAP001192 AGAP001192 unchanged
AGAP001193 AGAP001193 unchanged
AGAP001194 AGAP001194 changed
AGAP001195 AGAP001195 unchanged
AGAP001196 AGAP001196 changed
AGAP001197 AGAP001197 changed
AGAP001198 AGAP001198 unchanged
AGAP001199 AGAP001199 changed
AGAP001200 AGAP001200 changed
AGAP001201 AGAP001201 changed
AGAP001202 AGAP001202 unchanged
AGAP001203 AGAP001203 changed
AGAP001204 NULL deleted
AGAP001205 AGAP001205 changed
AGAP001206 AGAP001206 changed
AGAP001207 AGAP001207 changed
AGAP001208 AGAP001208 changed
AGAP001209 AGAP001209 changed
AGAP001210 NULL deleted
AGAP001211 AGAP001211 changed
AGAP001212 AGAP001212 changed
AGAP001213 AGAP001213 changed
AGAP001214 AGAP001214 unchanged
AGAP001215 AGAP001215 changed
AGAP001216 NULL deleted
AGAP001217 AGAP001217 changed
AGAP001218 AGAP001218 changed
AGAP001219 AGAP001219 changed
AGAP001220 AGAP001220 changed
AGAP001221 NULL deleted
AGAP001222 AGAP001222 changed
AGAP001223 AGAP001223 changed
AGAP001224 AGAP001224 changed
AGAP001225 AGAP001225 changed
AGAP001226 AGAP001226 changed
AGAP001227 AGAP001227 changed
AGAP001228 AGAP001228 changed
AGAP001229 AGAP001229 changed
AGAP001230 AGAP001230 unchanged
AGAP001231 AGAP001231 changed
AGAP001232 AGAP001232 changed
AGAP001233 AGAP001233 changed
AGAP001234 AGAP001234 changed
AGAP001235 AGAP001235 changed
AGAP001236 AGAP001236 changed
AGAP001237 AGAP001237 changed
AGAP001238 AGAP001238 changed
AGAP001239 AGAP001239 changed
AGAP001240 AGAP001240 changed
AGAP001241 AGAP001241 changed
AGAP001242 AGAP001242 changed
AGAP001243 AGAP001243 changed
AGAP001243 AGAP001582 changed
AGAP001244 AGAP001244 unchanged
AGAP001245 AGAP001245 changed
AGAP001246 AGAP001246 unchanged
AGAP001247 AGAP001247 changed
AGAP001248 AGAP001248 unchanged
AGAP001249 AGAP001249 changed
AGAP001250 AGAP001250 changed
AGAP001251 AGAP001251 changed
AGAP001252 AGAP001252 unchanged
AGAP001253 AGAP001253 unchanged
AGAP001254 NULL deleted
AGAP001255 AGAP001255 changed
AGAP001256 AGAP001256 changed
AGAP001257 AGAP001257 changed
AGAP001258 AGAP001258 changed
AGAP001259 AGAP001259 changed
AGAP001260 NULL deleted
AGAP001261 AGAP001261 changed
AGAP001262 AGAP013078 unchanged
AGAP001262 AGAP013443 unchanged
AGAP001262 NULL deleted
AGAP001263 AGAP013078 unchanged
AGAP001263 AGAP013443 unchanged
AGAP001263 NULL deleted
AGAP001264 AGAP001264 changed
AGAP001265 AGAP001265 changed
AGAP001266 NULL deleted
AGAP001267 AGAP001267 changed
AGAP001268 AGAP001268 unchanged
AGAP001269 AGAP001269 changed
AGAP001270 AGAP001270 changed
AGAP001271 AGAP001271 changed
AGAP001272 AGAP001272 changed
AGAP001273 AGAP001273 changed
AGAP001274 AGAP001274 changed
AGAP001275 AGAP001275 changed
AGAP001276 AGAP001276 changed
AGAP001277 AGAP001277 changed
AGAP001278 AGAP001278 changed
AGAP001279 AGAP001279 changed
AGAP001280 AGAP001280 changed
AGAP001281 AGAP001281 changed
AGAP001282 NULL deleted
AGAP001283 AGAP001283 changed
AGAP001284 AGAP001284 changed
AGAP001285 AGAP001285 changed
AGAP001286 AGAP001286 changed
AGAP001287 AGAP001287 changed
AGAP001288 NULL deleted
AGAP001289 NULL deleted
AGAP001290 AGAP001290 changed
AGAP001291 AGAP001291 changed
AGAP001292 AGAP001292 changed
AGAP001293 AGAP001293 changed
AGAP001294 AGAP001294 changed
AGAP001295 NULL deleted
AGAP001296 AGAP001296 changed
AGAP001297 AGAP001297 unchanged
AGAP001298 AGAP001298 changed
AGAP001299 AGAP001299 changed
AGAP001300 AGAP001300 unchanged
AGAP001301 AGAP001301 changed
AGAP001302 AGAP001302 changed
AGAP001303 AGAP001303 changed
AGAP001304 AGAP001304 changed
AGAP001305 NULL deleted
AGAP001306 AGAP001306 unchanged
AGAP001307 AGAP001307 changed
AGAP001308 AGAP001308 changed
AGAP001309 AGAP001309 changed
AGAP001310 AGAP001310 unchanged
AGAP001311 AGAP001311 changed
AGAP001312 AGAP001312 changed
AGAP001313 AGAP001313 changed
AGAP001314 AGAP001314 unchanged
AGAP001315 AGAP001315 changed
AGAP001316 AGAP001316 unchanged
AGAP001317 NULL deleted
AGAP001318 AGAP001318 unchanged
AGAP001319 AGAP001319 changed
AGAP001320 AGAP001320 unchanged
AGAP001321 AGAP001321 unchanged
AGAP001322 AGAP001322 changed
AGAP001323 AGAP001323 changed
AGAP001324 AGAP001324 changed
AGAP001325 AGAP001325 unchanged
AGAP001326 AGAP001326 changed
AGAP001327 NULL deleted
AGAP001328 AGAP001328 changed
AGAP001329 AGAP001329 unchanged
AGAP001330 AGAP001330 changed
AGAP001331 AGAP001331 unchanged
AGAP001332 AGAP001332 unchanged
AGAP001333 AGAP001333 unchanged
AGAP001334 AGAP001334 changed
AGAP001335 AGAP001335 changed
AGAP001336 AGAP001336 changed
AGAP001337 AGAP001337 changed
AGAP001338 AGAP001338 unchanged
AGAP001339 AGAP001339 unchanged
AGAP001340 AGAP001340 changed
AGAP001341 AGAP001341 unchanged
AGAP001342 AGAP001342 unchanged
AGAP001343 AGAP001343 unchanged
AGAP001344 AGAP001344 unchanged
AGAP001345 AGAP001345 unchanged
AGAP001346 AGAP001346 unchanged
AGAP001347 AGAP001347 unchanged
AGAP001348 AGAP001348 unchanged
AGAP001349 AGAP001349 changed
AGAP001350 AGAP001350 unchanged
AGAP001351 AGAP001351 changed
AGAP001352 AGAP001352 unchanged
AGAP001353 AGAP001353 unchanged
AGAP001354 AGAP001354 changed
AGAP001355 AGAP001355 unchanged
AGAP001356 AGAP001356 unchanged
AGAP001357 AGAP001357 unchanged
AGAP001358 AGAP001358 changed
AGAP001359 NULL deleted
AGAP001360 AGAP001360 changed
AGAP001361 AGAP001361 changed
AGAP001362 AGAP001362 changed
AGAP001363 AGAP001363 changed
AGAP001364 AGAP001364 changed
AGAP001365 AGAP001365 changed
AGAP001365 AGAP001366 changed
AGAP001366 AGAP001366 changed
AGAP001367 AGAP001367 changed
AGAP001368 AGAP001368 changed
AGAP001369 AGAP001369 changed
AGAP001370 AGAP001370 changed
AGAP001371 AGAP001371 unchanged
AGAP001372 AGAP001372 changed
AGAP001373 AGAP001373 changed
AGAP001374 AGAP001374 changed
AGAP001375 AGAP001375 changed
AGAP001376 AGAP001376 changed
AGAP001377 AGAP001377 changed
AGAP001378 NULL deleted
AGAP001379 AGAP001379 changed
AGAP001380 AGAP001380 changed
AGAP001381 AGAP001381 changed
AGAP001382 AGAP001382 changed
AGAP001383 NULL deleted
AGAP001384 AGAP001384 changed
AGAP001385 NULL deleted
AGAP001386 AGAP001386 changed
AGAP001387 AGAP001387 changed
AGAP001388 AGAP001388 unchanged
AGAP001389 AGAP001389 changed
AGAP001390 AGAP001390 changed
AGAP001391 AGAP001391 changed
AGAP001392 AGAP001392 changed
AGAP001393 AGAP001393 changed
AGAP001394 AGAP001394 changed
AGAP001395 AGAP001395 changed
AGAP001396 AGAP001396 changed
AGAP001397 AGAP001397 unchanged
AGAP001398 AGAP001398 changed
AGAP001399 AGAP001399 unchanged
AGAP001400 AGAP001400 changed
AGAP001401 AGAP001401 changed
AGAP001402 AGAP001402 changed
AGAP001403 AGAP001403 changed
AGAP001404 AGAP001404 changed
AGAP001405 AGAP001405 changed
AGAP001406 AGAP001406 changed
AGAP001407 AGAP001407 changed
AGAP001408 AGAP001408 changed
AGAP001409 AGAP001409 changed
AGAP001410 AGAP001410 changed
AGAP001411 AGAP001411 changed
AGAP001412 AGAP001412 changed
AGAP001413 AGAP001413 changed
AGAP001414 AGAP001414 changed
AGAP001415 AGAP001415 changed
AGAP001416 AGAP001416 changed
AGAP001417 AGAP001417 changed
AGAP001418 AGAP001418 changed
AGAP001419 AGAP001419 changed
AGAP001420 AGAP001420 changed
AGAP001421 AGAP001421 changed
AGAP001422 AGAP001422 changed
AGAP001423 AGAP001423 changed
AGAP001424 AGAP001424 changed
AGAP001425 AGAP001425 unchanged
AGAP001426 AGAP001426 changed
AGAP001427 AGAP001427 changed
AGAP001428 AGAP001428 changed
AGAP001429 AGAP001429 changed
AGAP001430 AGAP001430 unchanged
AGAP001431 NULL deleted
AGAP001432 AGAP001432 changed
AGAP001433 AGAP001433 changed
AGAP001434 AGAP001434 changed
AGAP001435 AGAP001435 changed
AGAP001436 NULL deleted
AGAP001437 NULL deleted
AGAP001438 AGAP001438 changed
AGAP001439 AGAP001439 unchanged
AGAP001440 AGAP001440 changed
AGAP001441 AGAP001441 changed
AGAP001442 AGAP001442 changed
AGAP001443 AGAP001443 changed
AGAP001444 AGAP001444 changed
AGAP001445 AGAP001445 changed
AGAP001446 AGAP001446 changed
AGAP001447 AGAP001447 changed
AGAP001448 AGAP001448 changed
AGAP001449 AGAP001449 unchanged
AGAP001450 AGAP001450 changed
AGAP001451 AGAP001451 changed
AGAP001452 AGAP001452 changed
AGAP001453 AGAP001453 changed
AGAP001454 AGAP001454 changed
AGAP001455 AGAP001455 changed
AGAP001456 NULL deleted
AGAP001457 NULL deleted
AGAP001458 AGAP001458 changed
AGAP001459 AGAP001459 changed
AGAP001460 AGAP001460 changed
AGAP001461 AGAP001461 changed
AGAP001462 AGAP001462 changed
AGAP001463 AGAP001463 unchanged
AGAP001464 AGAP001464 changed
AGAP001465 NULL deleted
AGAP001466 AGAP001466 changed
AGAP001467 AGAP001467 changed
AGAP001468 AGAP001468 changed
AGAP001469 AGAP001469 changed
AGAP001470 AGAP001470 changed
AGAP001471 AGAP001471 changed
AGAP001472 AGAP001472 changed
AGAP001473 AGAP001473 unchanged
AGAP001474 AGAP001474 changed
AGAP001475 AGAP001475 changed
AGAP001476 AGAP001476 changed
AGAP001477 AGAP001477 changed
AGAP001478 AGAP001478 unchanged
AGAP001479 NULL deleted
AGAP001480 AGAP001480 changed
AGAP001481 AGAP001481 changed
AGAP001482 AGAP001482 changed
AGAP001483 AGAP001483 changed
AGAP001484 AGAP001484 changed
AGAP001485 AGAP001485 changed
AGAP001486 AGAP001486 changed
AGAP001487 AGAP001487 changed
AGAP001488 AGAP001488 changed
